route_id,service_id,trip_id,trip_headsign,direction_id,block_id
G-26,15ETEB-UPCBus-Dimanche-31,7255157-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255158-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255159-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255160-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255161-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255162-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255163-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255164-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255165-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255166-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255167-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255168-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255169-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255170-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255171-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255172-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255173-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255174-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255175-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255176-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255177-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255178-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255179-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255180-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255181-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255182-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255183-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255184-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255185-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255186-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255187-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255188-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255189-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255190-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255191-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255192-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255193-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255194-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255195-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255196-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255197-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255198-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255199-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255200-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255201-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255202-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255203-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255204-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255205-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255206-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255207-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255208-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255209-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255210-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255211-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255212-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255213-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255214-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255215-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255216-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255217-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255218-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255219-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255220-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255221-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255222-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255223-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255224-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255225-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255226-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255227-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255228-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255229-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255230-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255231-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255232-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255233-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255234-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255235-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255236-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255237-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255238-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255239-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255240-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255241-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255242-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255243-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255244-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255245-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255246-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255247-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255248-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255249-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255250-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255251-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255252-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255253-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255254-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255255-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255256-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255257-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255258-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255259-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255260-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255261-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255262-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255263-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255264-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255265-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255266-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255267-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255268-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255269-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255270-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255271-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255272-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255273-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255274-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255279-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255294-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
G-26,15ETEB-UPCBus-Dimanche-31,7255301-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255309-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642493
G-26,15ETEB-UPCBus-Dimanche-31,7255311-15ETEB-UPCBus-Dimanche-31,"Espace Européen de l'Entreprise",0,642492
G-26,15ETEB-UPCBus-Dimanche-31,7255312-15ETEB-UPCBus-Dimanche-31,"Gare Centrale",1,642491
04-26,15ETEB-UPCBus-Dimanche-31,7330062-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330063-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330064-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330065-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330066-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330067-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330068-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330069-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330070-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330071-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330072-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330073-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330074-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330075-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330076-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330077-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330078-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330079-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330080-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330081-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330082-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330083-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330084-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330085-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330086-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330087-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330088-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330089-15ETEB-UPCBus-Dimanche-31,"Poteries",1,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330090-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330091-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330092-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330093-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330094-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330095-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330096-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330097-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330098-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330099-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330100-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330101-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330102-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330103-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330104-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330105-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330106-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330107-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642508
04-26,15ETEB-UPCBus-Dimanche-31,7330108-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642509
04-26,15ETEB-UPCBus-Dimanche-31,7330109-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642510
04-26,15ETEB-UPCBus-Dimanche-31,7330110-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642507
04-26,15ETEB-UPCBus-Dimanche-31,7330111-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330112-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330113-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330114-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330115-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330116-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330117-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330118-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330119-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330120-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330121-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330122-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330123-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330124-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330125-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330126-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330127-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330128-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330129-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330130-15ETEB-UPCBus-Dimanche-31,"Wolfisheim Stade / Poteries",1,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330131-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330132-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330133-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330134-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330135-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330136-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330137-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330138-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330139-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330140-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330141-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330142-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330143-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330144-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330145-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330146-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330147-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642505
04-26,15ETEB-UPCBus-Dimanche-31,7330148-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642504
04-26,15ETEB-UPCBus-Dimanche-31,7330149-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642506
04-26,15ETEB-UPCBus-Dimanche-31,7330150-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642503
04-26,15ETEB-UPCBus-Dimanche-31,7330151-15ETEB-UPCBus-Dimanche-31,"Reichstett Mairie",0,642505
